1339759	96610	3.87839516878671
1096381	99698	3.8753240241258
88059	108391	3.875029351904
1891428	104510	3.87499242249351
95824	1276523	3.87396838380278
102806	87912	3.87190389955504
1328361	98834	3.87181055271253
96073	96074	3.87175414342346
106918	1890081	3.87048595614715
1336205	98351	3.86984865594331
96611	1277211	3.86941585418504
1913331	1345149	3.86923454003568
103170	98282	3.86862528670872
88059	1315204	3.86787677863481
1889585	2139360	3.86581421228561
94909	1277968	3.86110692241596
95664	97350	3.85910510455847
894762	109340	3.85807112335374
88468	109347	3.8540095089129
88138	107172	3.85336642294396
105311	96892	3.85277260163184
1342293	1341870	3.85271998824942
101864	1346525	3.85271998824942
88574	1277211	3.85160252037463
95392	96610	3.85091335411789
106918	103223	3.85063169399609
97847	1346866	3.84888031380274
97402	1314884	3.84756024388116
98214	98743	3.84747588424693
1330824	1330233	3.84450528465436
895149	1306775	3.84392345168317
1347465	97350	3.84241734770058
98214	2684063	3.84241734770058
97360	98251	3.84241734770058
87866	895149	3.8416284560858
97847	104696	3.83792339912975
99829	97169	3.83748128562411
88467	98725	3.83743748537404
1316736	104740	3.83743748537404
95295	95296	3.83690425048644
95729	106679	3.83423527631658
99454	109334	3.83271666220685
88216	106065	3.832636990624
88216	107286	3.832636990624
103013	99685	3.83124646552346
1346091	1891209	3.82573272018521
1339968	88285	3.82177478519247
1339759	96629	3.82089546330758
1913944	1915164	3.82062940564947
2679336	1346340	3.81941768026923
96909	97490	3.81857774196806
96629	97076	3.81652017917645
1098280	98968	3.81486240598861
95729	106676	3.81469358003119
88180	1338938	3.81279603366374
88458	88467	3.81257377639713
95729	106683	3.8102798530299
88562	1333772	3.80972594477294
1333772	98821	3.80972594477294
1352467	1349428	3.80972594477294
1351471	3584243	3.8054740967857
104510	1919338	3.80538465225482
88373	96160	3.80463690322745
99829	95459	3.80117662311477
95713	95721	3.80117662311477
1888986	1917780	3.8011577889954
102709	97283	3.8011577889954
99454	2138319	3.8011577889954
96285	97360	3.8011502540121
94862	97360	3.8011502540121
97350	98493	3.8011502540121
1339708	102780	3.80114648623407
104556	107934	3.7987911141422
96629	97763	3.79753841282286
103012	105091	3.79651783510667
88110	97255	3.79613072939355
97394	97448	3.79611307025334
99460	1202717	3.79541164470015
105091	1935147	3.79292342179087
97487	1917649	3.7912814991173
95661	894762	3.79121053162703
109246	98397	3.78897186145605
88373	1100846	3.78887882614026
96610	97810	3.78887882614026
1927339	1917649	3.78887882614026
97076	1206581	3.78887882614026
96629	97603	3.78876950217364
106613	2135272	3.78736004469056
99459	1891731	3.78696238712928
95523	95524	3.7851069954404
95541	99659	3.78494207609901
894293	98330	3.78494207609901
95697	105976	3.78490684683015
96611	104878	3.78490684683015
1333879	1277968	3.78490684683015
99918	103067	3.78490684683015
98809	1927489	3.78490684683015
88121	1859216	3.78136964572877
96160	1345643	3.77856025944357
107501	1277151	3.77718749667929
105956	97525	3.77429507817237
97305	1355303	3.77129911247903
88457	88459	3.77031099160695
105956	97524	3.77022486357873
106683	106679	3.77014704783232
107374	1346036	3.76967630210856
1338010	2135607	3.76920569247727
98250	98246	3.76719846495735
106683	106676	3.7671978866656
98358	98371	3.76632422854163
99698	96995	3.76601869199521
98214	1194497	3.7660023538856
107471	1202717	3.76542763189627
98504	2135607	3.76523714302039
98250	103169	3.76411143693849
98250	1345149	3.763780712987
98246	103169	3.76311474726435
95294	1929470	3.76242968816518
95663	109497	3.76028555285734
97364	1202717	3.75905715563113
98250	98251	3.75896703781541
95664	109497	3.7583018972316
96680	1206581	3.75822600628044
1335082	1922941	3.75662356510747
95663	95664	3.75561907862379
1201674	98330	3.75534752342833
1096381	96995	3.75531827445775
96628	1918382	3.75529737602028
1342774	1346833	3.75529737602028
95797	98797	3.75487287268811
1913975	1921256	3.75478344010025
98246	98251	3.75410223926588
109128	2135607	3.75390876216943
2443878	1927555	3.75204236014702
103555	99486	3.75145698267102
88276	97307	3.74977219738548
103169	1345149	3.74967009487978
95556	95557	3.74913987036211
96646	96647	3.74891813191448
98246	1345149	3.74786965141107
103099	1914921	3.7472375203954
1298205	1347355	3.74698123912708
98251	1345149	3.74611241653611
88457	88461	3.74580006099359
2143311	97290	3.74504066888517
99150	1917579	3.74504066888517
95661	95663	3.74442753701237
1202717	1891700	3.74385982140507
106676	107201	3.74269837974498
109196	1921303	3.74168755532969
103076	1921303	3.74168755532969
1096393	98330	3.74117270792635
1306775	1913944	3.74039714683295
98251	103169	3.73938488279032
104798	1314884	3.73855690979076
95522	95523	3.73723227932578
1277961	1927152	3.73669311058165
98834	1330810	3.73654411518578
1298205	1353656	3.73624753902232
88084	97448	3.73617715353885
95295	1346036	3.73190528930581
1344037	2384917	3.72878483733211
104537	109337	3.7287318963547
104537	108028	3.7287318963547
108520	98958	3.72871865612433
106679	107201	3.72692422441764
2135960	1862037	3.72605698561961
109355	1914724	3.72560422361789
1096865	96990	3.72102024677702
97810	1277211	3.72060812103564
97902	98397	3.72050117598587
106683	107201	3.71925852397499
1353562	2664102	3.71890625174819
96629	104993	3.71783320879854
894689	2142523	3.71656037410457
98352	98834	3.71655476729416
87902	1919580	3.71635607630424
109344	1339708	3.71635155550507
1101771	98953	3.71635155550507
1347355	1353656	3.71581906860411
101938	101816	3.71512817556504
94909	97360	3.71509648619758
2442252	1921749	3.71473669818829
95661	109497	3.71468599508785
1277953	1929699	3.7141440597718
1338074	2178103	3.71210254680182
97249	101785	3.71107248117028
103013	1859639	3.71090809148996
103013	88294	3.71073835744346
1924487	87971	3.71044471966138
95661	95664	3.70878229018149
94885	1277961	3.70742203324357
106918	104856	3.7045260003847
1261423	95484	3.70450751064368
96628	1924933	3.70450751064368
1099452	1924366	3.70260745377732
2651573	109571	3.70189392375664
104627	1277961	3.70186785305691
88064	103067	3.7016319931065
88064	1276523	3.7016319931065
94909	1344412	3.70151219701825
88039	106613	3.70121490898282
88192	102541	3.70054190207861
104740	2135607	3.70031747999928
94909	104627	3.70013186778942
98388	1313261	3.699410445578
894762	98480	3.69904440568121
1276116	1890081	3.69890334883939
1913331	1270153	3.69880891157118
1330299	2135607	3.69743305569045
104686	98354	3.69639218828934
95729	2444289	3.69420314882109
88294	1859639	3.69351501822689
107374	109340	3.69032472570871
1270862	88276	3.69000666280635
1336205	1346036	3.68937770938737
108520	1889818	3.68843655912315
1924487	3584243	3.68771997047975
87902	1277151	3.68763421753874
97601	1346871	3.68762468467185
104993	96828	3.68762468467185
99698	1098283	3.68577775163749
104627	1927152	3.68565159997161
95772	95776	3.68550174345501
109484	2444672	3.68225836600504
105976	97360	3.68220829190727
98958	1890212	3.68220829190727
88252	99919	3.68198615489473
1341818	2664102	3.68169362175195
96612	98397	3.67935684567101
95664	106658	3.67666679167769
97747	1342774	3.67578809869656
101941	1926129	3.67401548945168
97623	97769	3.67267786789716
103012	1935147	3.67169633544086
94862	109355	3.67169633544086
1195267	1891731	3.6716040041606
96794	2138281	3.67058798355242
109340	1100498	3.66974091168959
108520	102570	3.66969928426806
97830	1344412	3.66966343614149
87866	87867	3.66699684090122
2182465	1346858	3.66665241863006
97250	1917057	3.66654371674963
105367	1891731	3.66152236278504
109349	97306	3.66149245100883
1101771	98958	3.66149245100883
1099818	99685	3.66149245100883
88357	99480	3.65993340145724
96257	98331	3.65906079865067
1201690	98331	3.65906079865067
88059	88252	3.65691960204549
87911	102806	3.65438357920152
1277959	2450166	3.65352211723052
99484	2444576	3.65171236150263
106613	97604	3.65168197020807
1096865	107387	3.65007625442672
96548	96549	3.6498520396508
1927072	MGI:1351343	3.64957949383461
97830	99659	3.64957901252615
94909	1346525	3.64925446519919
94909	894698	3.64925446519919
96224	1926375	3.64925446519919
97169	97290	3.64925446519919
96398	98506	3.64897631180634
95459	1891217	3.64737926627549
96611	97810	3.64734000931821
1277955	95819	3.64719244067351
1920563	1920942	3.64697844055877
2444289	1932535	3.64623968002797
94876	96062	3.64536015421186
2442415	1926033	3.64393578263093
88468	94872	3.64245205622683
107899	96067	3.64014140276186
87983	96067	3.64014140276186
98331	109355	3.63913541719467
94909	1277961	3.63790743173058
1335082	96701	3.63782666403608
1890646	1335082	3.63782666403608
1335082	107932	3.63782666403608
1277959	104750	3.63759912080741
95602	1270153	3.63752661647231
103013	107570	3.6374540617096
98354	1345138	3.6374540617096
95772	95779	3.63188007121971
1261811	87971	3.63067119281004
88253	88269	3.6303090308927
88192	1095419	3.62818897510124
109482	88294	3.62655552732281
1352460	109128	3.62612704613662
107570	94909	3.62581790705099
102709	97306	3.6238838536176
98214	1352462	3.62230863632044
96721	97769	3.6208529869964
1339708	98506	3.62017896433667
88357	104556	3.61991549485879
1333777	106594	3.61778393926897
1920036	99919	3.6169366309291
107931	98351	3.61623077794638
97548	1344412	3.61607718557866
98250	88294	3.61543013721007
97747	1194497	3.61517539738225
109547	99685	3.61514857480483
88458	88459	3.61406258478814
88457	95489	3.61168281392588
88138	107164	3.61132782529467
96629	1315204	3.61096111158372
88457	1333772	3.6108855547368
94909	1346523	3.6108855547368
96794	96795	3.60976756460013
98864	2135672	3.60803578369246
88064	1261423	3.60665206088652
1276574	1889585	3.60665206088652
88252	1891700	3.60665206088652
109482	1859639	3.6057834410019
1352464	2135607	3.60471665444652
109340	1276116	3.60465396085465
1352464	1276116	3.60372127368873
102541	2139360	3.60266982606117
95602	96892	3.6018592861069
1338074	104798	3.59924374647153
99829	2679336	3.59838578955328
107374	1100498	3.59481537112197
88276	2450166	3.59445716831988
97830	1330233	3.59412981391029
95777	95779	3.59383574765911
1096381	1098283	3.59296332155986
1337104	102780	3.59287178500654
95819	3039785	3.59226636434573
109611	99484	3.59035394488319
96699	1921275	3.59030389112149
95294	96612	3.58440290287831
1277961	98388	3.58302055057629
95457	96646	3.58247826798311
95708	103038	3.58247826798311
88453	88461	3.5806026251887
1276574	97350	3.58047505489913
95522	95524	3.57977131344842
95278	104757	3.57901492703922
106679	1932535	3.57850757837332
99607	109424	3.57737070884559
101941	97290	3.57727122752135
88190	96224	3.5766375284727
88456	98783	3.57662218260816
95729	1932535	3.57584503865792
2145264	1341085	3.57548417153725
88453	894293	3.57474110918133
88457	894293	3.57474110918133
106211	109520	3.57472405476551
109482	103013	3.57443493544179
104557	95819	3.56840158652949
96416	99511	3.56726911182272
97364	107471	3.56401906521432
98865	95526	3.56389030315563
2444289	106676	3.56367709561346
99829	1316736	3.56351230060773
95664	1353499	3.56350075607611
102709	97747	3.56272059850517
109334	2135607	3.56143187198359
107387	96990	3.55848637753184
2444289	106679	3.55823942106667
104554	97487	3.55733434087688
2444289	106683	3.55727528387433
95772	95777	3.55505222222155
2153463	108427	3.55347703855909
1339752	1339759	3.55332367984965
1913331	1349419	3.55266911454692
894762	98506	3.5498527339746
894663	108050	3.54974274467804
106903	105123	3.5490077046768
88459	88468	3.5488345874212
1277959	1917780	3.54748430862196
104686	99613	3.5473428710809
95708	96629	3.54567612396704
1342774	99150	3.54559932121379
95410	103038	3.54403376346363
1346525	1346524	3.54347896329364
1342774	2135607	3.54158293943669
1261423	107931	3.54064573932851
98864	2683854	3.53943207070915
106918	97290	3.53875202279323
106676	1932535	3.53874833311829
1098280	104554	3.53873713744883
94885	97747	3.5387013715997
88467	894293	3.5387013715997
109349	104537	3.53868348472406
97383	107931	3.53792826455447
1347465	1194497	3.53748123158766
88453	88457	3.53687751550228
88453	88459	3.53679314195529
1277961	1313261	3.53545400363578
107341	1277211	3.53433087484518
96677	1206581	3.53359053250711
102722	2447658	3.53329178890817
88453	1201674	3.53194549273803
88457	1201674	3.53194549273803
96702	1921275	3.53191542756053
96685	1921275	3.53191542756053
894689	2152938	3.5309694731136
894689	1351334	3.5309694731136
1341818	1353562	3.53056239138527
88216	96817	3.53029665875852
1261831	96067	3.52773207224141
1277961	95557	3.52303542607956
104686	96242	3.52199603821737
88468	108080	3.52100199147412
98864	1346524	3.51910659869327
1352460	1889585	3.51876345396136
1277959	108520	3.51830534724627
1313302	1334448	3.51781170860522
88516	94909	3.51714613964418
97290	97383	3.51714613964418
97168	97290	3.51714613964418
104627	95557	3.51645941651805
1261831	87971	3.51400719338903
95661	98480	3.51354135702468
88452	88459	3.51324040791974
88457	88467	3.51247288716831
96217	1351651	3.51246906001211
109196	1346858	3.51246103906215
1339753	98397	3.51246103906215
104993	99511	3.51193672913223
109484	1313136	3.51158620070942
88223	109484	3.51158620070942
97548	109484	3.51158620070942
1313261	109484	3.51158620070942
104627	95556	3.51085904665638
96892	98397	3.50851298638736
96673	108083	3.50693116602588
96217	19MGI:104993	3.50406603145029
2450166	2151070	3.50348251988089
95713	1924290	3.50297356738861
1346866	1346858	3.49923636891094
88077	1921258	3.49801875599178
98250	109482	3.49669824888542
1355303	1921258	3.4946037183206
88467	1201674	3.49385133869691
88461	95489	3.49365518892137
109482	1345149	3.4934380939103
1277959	1861691	3.49340688507982
1277959	96828	3.49334045136425
MGI:1351343	1921164	3.49308234105274
1298387	1344412	3.49126767936787
96224	96242	3.49082826797871
88417	105061	3.49043508456521
105059	99613	3.48934498870813
96646	98282	3.48802099975296
97769	88107	3.48798194133838
104627	1313261	3.48658620862693
96817	3584243	3.4835239123604
1276523	1276116	3.4835239123604
94909	1927152	3.48288354783267
96698	1921275	3.48198164021301
95808	107931	3.47905128201455
19MGI:97800	2445110	3.47876647846306
88459	88461	3.47695114856674
88294	1345149	3.47567089002405
107934	98834	3.47315165776899
98250	1859639	3.47280483115219
96217	2385906	3.47238645851871
95789	95790	3.47166987398191
1196990	2680765	3.47166987398191
2385958	2385957	3.47166987398191
894762	109360	3.47052566460252
1341818	1096392	3.47005844804448
99928	104993	3.47003347881878
106683	1932535	3.46902056845806
1330299	894689	3.46860953440273
96690	87971	3.46776586779811
95776	95779	3.46742796951094
1277959	95819	3.46642058690009
96654	109239	3.46588101651309
95729	107201	3.46372064567777
96067	97623	3.46090119338987
88252	1202717	3.45942592384495
102708	1202717	3.45942592384495
1277959	95794	3.45842414647541
88458	1926321	3.45677309598909
1889383	1096368	3.45453215237762
1277961	95556	3.45351650238013
98725	98726	3.45254664172558
2444289	107201	3.45200863679133
1345149	1859639	3.45101252204472
95720	107588	3.45086764779217
109547	99659	3.44861966235044
88070	2384210	3.44842806335669
106903	2384210	3.44842806335669
104697	2384210	3.44842806335669
1099447	2384210	3.44842806335669
2384210	1917976	3.44842806335669
2384210	1889576	3.44842806335669
19MGI:97800	2384210	3.44842806335669
97511	97515	3.44492655417434
87905	88216	3.44469183694605
892977	1346029	3.44395691025716
104783	99919	3.44213676296476
96629	96677	3.44179398099232
1330233	1344412	3.44125871747087
95294	96680	3.43943998683221
106918	97250	3.43812494307213
96690	3584243	3.43562887751136
894698	1346524	3.43150130061872
88039	88276	3.43124553524308
94909	95557	3.43105173364506
88216	105059	3.42966224193742
97769	98460	3.42931162490868
105381	1920563	3.42931162490868
88574	96611	3.42904917335636
88454	88459	3.42819366432468
95554	106658	3.42812794120573
1916034	1927489	3.42722384459285
96688	87971	3.42672811941452
96699	87971	3.42672811941452
95523	95602	3.42377088206877
1913331	109344	3.42294457666958
95797	97548	3.42218357533443
96224	1206581	3.42169152598808
1890467	1913975	3.41803835575934
107689	2384917	3.41803835575934
104686	107357	3.41603647237889
109482	98251	3.41505840999434
97530	97531	3.41373443398652
96794	98864	3.41333987414441
1202306	2680765	3.41223751496727
1919680	1342270	3.41223751496727
99511	107418	3.41203602243763
87911	87912	3.41129725416749
95294	98354	3.41073589693224
88417	1329026	3.41060229589152
1333879	88216	3.40836682463214
102708	103038	3.40836682463214
96646	98809	3.40836682463214
88192	1353499	3.40778147231777
97548	1330233	3.40698911432537
88294	98251	3.40663598252127
97283	1277211	3.40643777765104
99829	1917649	3.40594370046233
87986	1891731	3.4037140627654
98246	1859639	3.4035813657365
1913610	2143311	3.40231482179138
2143599	1346877	3.40129377825883
104537	1352467	3.40122431471195
94909	98388	3.40065354654848
103013	1345149	3.40036044482599
103170	98834	3.39985923858831
88192	1888984	3.39924792218449
98834	1336991	3.39911588030645
1095438	95758	3.39897190621446
1276523	1352462	3.39802235266984
1353500	1353569	3.39703224565187
87912	98728	3.39618992397322
96688	3584243	3.39317966559383
96699	3584243	3.39317966559383
104779	99919	3.39206842130716
99454	2135607	3.39094584320628
99484	96685	3.38519110960056
96702	2384917	3.38519110960056
99484	19MGI:1351209	3.38519110960056
88516	2384917	3.38519110960056
107384	98869	3.38515583607295
1298387	MGI:1351343	3.38219235379597
98250	103013	3.38009473217494
1100846	1346832	3.37887021666529
109169	1346832	3.37887021666529
95819	2671987	3.37887021666529
98251	1859639	3.37743283858367
97747	98932	3.37626864653612
1338074	104741	3.37596818247607
87905	104597	3.37546890076283
88516	103038	3.37520665551847
103177	97631	3.37473271573981
96395	1859211	3.37304188770622
109482	103169	3.37282842804348
2152938	2450166	3.37222908926606
1913331	99480	3.37190385599934
1916034	1344412	3.37168609765354
104798	1927578	3.37139181115981
88564	107341	3.37136187613146
88294	99659	3.37097134279975
1277151	109355	3.3697289986178
96217	99919	3.3691731705992
2145264	96067	3.36907173654777
96541	105367	3.36705632918438
87983	88516	3.36662576860704
95776	95777	3.36637217146517
102548	109484	3.36610528546748
1335082	1261811	3.36585983429291
1335082	1201690	3.36585983429291
88276	1277171	3.36561603353925
107341	88574	3.36461217709871
1201674	894293	3.36343319130424
98330	2139360	3.36337938624183
97847	96224	3.36329708528342
96170	96175	3.36307799066867
1277223	98397	3.36232895123112
88461	88467	3.36113453183543
96685	87971	3.35597492505599
96702	87971	3.35597492505599
95664	1276116	3.35503994934516
96650	2384917	3.35491839964402
95664	894293	3.35488938779417
2136343	1927339	3.35143259055008
1352467	96646	3.35038002819761
107181	1346029	3.35017709325643
1927152	95557	3.34888420939865
107164	107172	3.34870833831997
99918	2135607	3.34672363853588
894689	1914549	3.34544236423358
1914596	1927222	3.34531441842887
96217	1346093	3.34512010779008
97364	99460	3.34450375895244
96224	96680	3.34422983359104
96685	96698	3.34177693195352
88059	1277151	3.34058958821583
99698	2135607	3.34028345779257
109482	98246	3.3386856177242
107931	1924290	3.33764144738348
88090	97394	3.33562309100466
99953	96990	3.33425012070506
108466	2450166	3.33392553329918
96629	99928	3.33269510691889
95556	98388	3.33248063476185
1313261	1927152	3.33151139709798
1338938	98728	3.32943066551297
88467	94872	3.32787043185772
88190	109484	3.32767056531725
98864	1916052	3.32741223507628
96650	87971	3.32489097396547
88453	95489	3.32481510323692
96067	1344313	3.32354778661215
103063	1346858	3.32301082052504
1921256	1924290	3.32270571653203
99917	109484	3.32192904495969
109239	109484	3.32192904495969
109484	1914549	3.32192904495969
106918	1276116	3.32061428969791
96685	3584243	3.32011843874056
96702	3584243	3.32011843874056
96698	103038	3.31629343315785
103020	894689	3.31593605773537
96217	1918632	3.31534151915071
99918	98282	3.31525009542406
1096381	2135607	3.31270280319268
97487	2135607	3.31163702687923
98331	107812	3.31159187540766
98388	1927152	3.30827213217617
1099818	99919	3.30795111643693
1891731	1913975	3.30488049301516
96170	97169	3.30278860728822
1096393	1889585	3.3010583692103
2384917	107812	3.30055187717289
95664	1201674	3.30053668842334
94909	95556	3.29945590219791
88138	97250	3.29873202392241
87986	98397	3.29805140077315
1277961	2446089	3.29763581227917
96778	MGI:1351343	3.29730820826808
1346877	1859993	3.29696591419724
96698	87971	3.29605160907158
95664	2137495	3.29564123636078
894689	1929183	3.29563770059485
88151	97305	3.29432107228445
96824	1346877	3.29379274196185
95819	98385	3.29373244614294
95819	104671	3.29373244614294
95556	1927152	3.29354749652066
88574	97810	3.29335961359629
2442415	1858746	3.29294383761362
1858746	1926033	3.29291572159309
95412	103582	3.29232536029281
1913331	1338074	3.29223786368971
107384	97769	3.29218633936762
98864	19MGI:96765	3.29145833189978
88459	88467	3.28915720511304
1343184	1918836	3.28905359090459
97383	MGI:1351343	3.28821916541142
96650	3584243	3.28807129015831
107570	98397	3.28721471315453
95819	1353633	3.28522180617415
88523	88524	3.28239553667959
103020	109484	3.28149105529587
1335082	98797	3.27973746301336
104779	98834	3.27952163975601
94909	1313261	3.27939355567742
97611	98935	3.27705917292701
103150	108114	3.27462003756978
98797	109484	3.27421991114852
96556	105367	3.27394517936523
1096368	1891436	3.27250989081995
87918	1891436	3.27250989081995
2140175	1891436	3.27250989081995
2181202	1891436	3.27250989081995
1891436	1928482	3.27250989081995
103264	109484	3.27240429750918
103170	1096393	3.26986213854389
88294	98246	3.2691418273655
107812	87971	3.26912930860817
105083	99917	3.26807697500749
1096393	2139360	3.26623899870287
95556	1313261	3.26516871193758
97531	97583	3.26425629490154
97583	109334	3.26425629490154
98331	1277151	3.26410011504754
95661	1346340	3.26242675609615
94924	95808	3.2615585191661
1096392	2664102	3.25926814052787
98460	109484	3.25922277858467
106918	1201674	3.25913902557795
96698	3584243	3.25836631479297
98282	1276116	3.25836631479297
2137495	1276116	3.25836631479297
103013	98251	3.25782218282257
96615	98725	3.25597825304453
2148793	2663985	3.25573847365672
1315204	1933533	3.25573847365672
